v,酒類,url,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26,L27,L28,L29,L30,L31,L32,L33,L34,L35,L36
,禾法頌隆河丘給漢村莊TT紅酒,https://i.imgur.com/phMxRbK.jpg,ajnqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,禾法頌下步利吉哈多派斯白酒,https://i.imgur.com/vXlIWzG.jpg,beoqu,ceoqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,禾法頌勃根地聖韋郎白酒,https://i.imgur.com/4LC7bQs.jpg,bhmqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,禾法頌亨利布喬亞酒莊紅酒,https://i.imgur.com/MnedWJ2.jpg,ajmqu,bjmqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,禾法頌隆河克羅茲艾米達吉瑪,https://i.imgur.com/ouNt9jv.jpg,aknqu,bknqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,禾法頌波爾多格拉夫紅酒,https://i.imgur.com/CoslL3n.jpg,aknqu,bknqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,格拉夫玫瑰薩隆堡紅酒,https://i.imgur.com/fMkXYOk.jpg,afnqu,ajnqu,bfnqu,bjnqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,格拉夫阿爾尚波堡紅酒,https://i.imgur.com/gKyYce9.jpg,aeoqu,beoqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,格拉夫波爾特堡紅酒,https://i.imgur.com/KCuLGA4.jpg,afnqu,aknqu,bfnqu,bknqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,阿爾薩斯奧古斯丁黑皮諾紅酒,https://i.imgur.com/mhNmlHy.jpg,afoqt,ajoqt,akoqt,bfoqt,bjoqt,bkoqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,勃根地奧古斯丁黑皮諾紅酒,https://i.imgur.com/kvzZBKY.jpg,afoqt,aeoqt,bfoqt,beoqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,奧古斯丁紅酒,https://i.imgur.com/pV4PKTU.jpg,aflqt,bflqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Graves奧古斯丁紅酒,https://i.imgur.com/Awyr4xJ.jpg,afmqu,ajmqu,bfmqu,bjmqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Gigondas奧古斯丁紅酒,https://i.imgur.com/qIsj4iG.jpg,afoqu,bfoqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,普羅旺斯丘奧古斯丁粉紅酒,https://i.imgur.com/1EaCkPm.jpg,aflqt,bflqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,索甸奧古斯丁甜白酒,https://i.imgur.com/jGH1HaJ.jpg,aemqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,奧古斯丁格烏茲塔明娜白酒,https://i.imgur.com/bHyw978.jpg,bemqt,cemqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,奧古斯丁麗絲玲白酒,https://i.imgur.com/oMzKg9x.jpg,bemqt,bgmqt,cemqt,cgmqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,奧古斯丁夏布利白酒,https://i.imgur.com/dIP1pGh.jpg,bglqu,bklqu,cglqu,cklqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,奧古斯丁灰皮諾白酒,https://i.imgur.com/bn8vqYw.jpg,bgmqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,奧古斯丁希瓦那白酒,https://i.imgur.com/5g15w23.jpg,choqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,奧古斯丁薩瓦艾柏蒙白酒,https://i.imgur.com/JupXCco.jpg,bkoqt,beoqt,ckoqt,ceoqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,奧古斯丁蜜斯卡得白酒,https://i.imgur.com/A5xDdsh.jpg,cglqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,奧古斯丁羅亞爾都漢蘇維儂白酒,https://i.imgur.com/24g9YA5.jpg,cfoqt,cflqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,拉圖優及十字木桐堡紅酒,https://i.imgur.com/BNWbOF2.jpg,afnqu,aknqu,ajnqu,ainqu,bfnqu,bknqu,bjnqu,binqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,隆禾克隆茲艾米達維達麗芙紅酒,https://i.imgur.com/hCrHYRe.jpg,afoqv,ajoqv,bfoqv,bjoqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,慕里斯歐方凱堡紅酒,https://i.imgur.com/Rnh30QJ.jpg,aknqv,bknqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,酒棚紅酒,https://i.imgur.com/jLQsPSS.jpg,ainqu,binqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,神柱紅酒,https://i.imgur.com/2qUaB7F.jpg,afoqv,ajoqv,akoqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,上梅多克碧必安中級紅酒,https://i.imgur.com/P9TQ3IW.jpg,ajmqu,bjmqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,上梅多克波黑美中級紅酒,https://i.imgur.com/UEjyoT1.jpg,afnqv,ajnqv,aenqv,aknqv,bfnqv,bjnqv,benqv,bknqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,上梅多克拉芭堡中級紅酒,https://i.imgur.com/UKgXMYb.jpg,afoqv,ajoqv,bfoqv,bjoqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,上梅多克培瑪雷堡紅酒,https://i.imgur.com/QHCpoW4.jpg,akoqv,bkoqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,上梅多克拉孟特二軍堡紅酒,https://i.imgur.com/HjgKYNQ.jpg,afoqu,afpqu,ajoqu,ajpqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,梅多克銀堡中級紅酒,https://i.imgur.com/KJontUq.jpg,aflqu,ajlqu,aklqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,梅多克潘多瓦堡中級紅酒,https://i.imgur.com/H2KwLnb.jpg,afnqu,ajnqu,aknqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,梅多克拉巴帝中級紅酒,https://i.imgur.com/tO3nDY1.jpg,afnqu,ajnqu,aenqu,bfnqu,bjnqu,benqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,梅多克雷斯特堡中級紅酒,https://i.imgur.com/HUf7JVN.jpg,afoqu,ajoqu,akoqu,bfoqu,bjoqu,bkoqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,里斯塔克梅多克薩郎索堡中級紅酒,https://i.imgur.com/todQz7T.jpg,afpqv,akpqv,dfpqv,dkpqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,里斯塔克梅多克里昂貝琳堡,https://i.imgur.com/cuJJqjO.jpg,afoqv,bfoqv,dfoqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,丹瑪索堡紅酒,https://i.imgur.com/TCDu04X.jpg,afnqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,卡斯提雍丘拉帝格堡紅酒,https://i.imgur.com/c1SxDHc.jpg,afnqt,aknqt,bfnqt,bknqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,杜道酒廠酒神精選紅酒,https://i.imgur.com/k3D70MR.jpg,afnrt,afnqt,afort,afoqt,aknrt,aknqt,akort,akoqt,bfnrt,bfnqt,bfort,bfoqt,bknrt,bknqt,bkort,bkoqt,cfnrt,cfnqt,cfort,cfoqt,cknrt,cknqt,ckort,ckoqt,,,,,,,,,,,,
,杜道酒廠卡地諾紅酒,https://i.imgur.com/oPyAsHk.jpg,afnqu,aflqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,聖愛臺麗蓮拉杜堡,https://i.imgur.com/GvLyTaY.jpg,afnqv,ajnqv,aknqv,bfnqv,bjnqv,bknqv,dfnqv,djnqv,dknqv,,,,,,,,,,,,,,,,,,,,,,,,,,,
,普榭甘聖愛美濃太陽堡紅酒,https://i.imgur.com/sdycRpS.jpg,afoqv,aioqv,bfoqv,bioqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,蒙佩哈堡紅酒,https://i.imgur.com/Dpuh2l8.jpg,afpqv,akpqv,bfpqv,bkpqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,卡斯提雍丘蒙培薩丘堡紅酒,https://i.imgur.com/wZkRsao.jpg,afnqu,aknqu,bfnqu,bknqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,波爾多JB十字圓紅酒,https://i.imgur.com/Ii3lmXZ.jpg,bfnqt,bjnqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,歐伯公爵紅酒,https://i.imgur.com/7PV5i42.jpg,aenqu,ajnqu,aknqu,benqu,bjnqu,bknqu,denqu,djnqu,dknqu,,,,,,,,,,,,,,,,,,,,,,,,,,,
,翹鬍子亨利貓頭鷹加美紅酒,https://i.imgur.com/1f63it4.jpg,afnqu,ainqu,bfnqu,binqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,卡思黛樂家族典藏希哈紅酒,https://i.imgur.com/JHuYNiq.jpg,afnqu,ajnqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,卡思黛樂家族梅洛紅酒,https://i.imgur.com/yabCgEg.jpg,afnrt,afnqt,ajnrt,ajnqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,卡思黛樂家族卡本內蘇維翁紅酒,https://i.imgur.com/vefGuu1.jpg,afnrt,afnqt,afort,afoqt,ajnrt,ajnqt,ajort,ajoqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,卡思黛樂家族典藏夏多內白酒,https://i.imgur.com/5r3Pgif.jpg,chlqu,cjlqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,卡斯特伯爵紅酒,https://i.imgur.com/Vlgi8aw.jpg,afnqu,ajnqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,優級波爾多里哥之花堡愛神邱比特紅酒,https://i.imgur.com/MVf2fvh.jpg,afoqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,牧羊少女石頭小屋紅酒,https://i.imgur.com/BuCQLiM.jpg,afnqv,afmqv,aflqv,aknqv,akmqv,aklqv,bfnqv,bfmqv,bflqv,bknqv,bkmqv,bklqv,,,,,,,,,,,,,,,,,,,,,,,,
,希帝紅酒,https://i.imgur.com/yII6e2r.jpg,aflqv,ailqv,cflqv,cilqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,侯爵薩柏隆河紅酒,https://i.imgur.com/7OWgUFY.jpg,aflqv,afnqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,創世紀波爾多紅酒,https://i.imgur.com/6tC2J4A.jpg,afnqv,ainqv,ajnqv,aknqv,bfnqv,binqv,bjnqv,bknqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,普萊桑斯堡紅酒,https://i.imgur.com/ksmQiBS.jpg,afnqt,bfnqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,紫羅蘭風土科倫坡紅酒,https://i.imgur.com/dzgG9C0.jpg,afnqu,afpqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,紫羅蘭風土科倫坡白酒,https://i.imgur.com/bPZegPk.jpg,bioqu,binqu,beoqu,benqu,bgoqu,bgnqu,cioqu,cinqu,ceoqu,cenqu,cgoqu,cgnqu,,,,,,,,,,,,,,,,,,,,,,,,
,卡維王子紅酒,https://i.imgur.com/Vv6WYuc.jpg,bfnru,bjnru,dfnru,djnru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,波菲堡精選紅酒,https://i.imgur.com/ggeSTWv.jpg,afnru,aforu,ajnru,ajoru,dfnru,dforu,djnru,djoru,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,法選金騎士堡紅酒,https://i.imgur.com/MfdkOtG.jpg,afprt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,蒙地卡羅紅酒,https://i.imgur.com/yZSeJJL.jpg,afprt,afnrt,ajprt,ajnrt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,大道玫瑰紅酒,https://i.imgur.com/sL9avF6.jpg,demrt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,紅寶石波特酒,https://i.imgur.com/nFNdGil.jpg,dfnqv,dflqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,家福波特白酒,https://i.imgur.com/hJ8ZmpW.jpg,aflqu,aelqu,dflqu,delqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,家福波特紅酒,https://i.imgur.com/NeBrcmF.jpg,aimqu,ajmqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,家福10年波特紅酒,https://i.imgur.com/bIqGACq.jpg,aknqv,dknqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,皇馬莊園紅酒,https://i.imgur.com/MZWxQOx.jpg,afnqt,ainqt,bfnqt,binqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,月亮酒莊銀月白酒,https://i.imgur.com/CWGu8rV.jpg,cglqv,cflqv,cjlqv,dglqv,dflqv,djlqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,馬奎斯紅酒,https://i.imgur.com/S8aw1VP.jpg,aflqt,cflqt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,雪狐紅酒,https://i.imgur.com/ccsG23q.jpg,afnqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,VDT松柏園紅酒,https://i.imgur.com/EmBEtyB.jpg,ajnrt,aknrt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,藍多克密內瓦拉米貝托堡紅酒,https://i.imgur.com/CR9EziM.jpg,afnqu,ainqu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
